PageName,WikidataID,ImageURL
Parineeti Chopra,Q2995813,https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/Parineeti_Chopra_snapped_in_Delhi_%282%29_%28cropped%29.jpg/450px-Parineeti_Chopra_snapped_in_Delhi_%282%29_%28cropped%29.jpg
Bob Odenkirk,Q888178,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Bob_Odenkirk_by_Gage_Skidmore_2.jpg/450px-Bob_Odenkirk_by_Gage_Skidmore_2.jpg
Olivia Munn,Q236475,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Olivia_Munn_by_Gage_Skidmore.jpg/450px-Olivia_Munn_by_Gage_Skidmore.jpg
Kelsey Grammer,Q196560,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Kelsey_Grammer_May_2010_%28cropped%29.jpg/450px-Kelsey_Grammer_May_2010_%28cropped%29.jpg
Jack Antonoff,Q151304,https://upload.wikimedia.org/wikipedia/commons/8/89/Antonoff_in_Tucson_%28cropped%29.jpg
Sacha Baron Cohen,Q29055,https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/Sacha_Baron_Cohen%2C_2011.jpg/450px-Sacha_Baron_Cohen%2C_2011.jpg
Rory McIlroy,Q380613,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Rory_McIlroy_watches_drive_flight_%28portrait_orientation%29.jpg/450px-Rory_McIlroy_watches_drive_flight_%28portrait_orientation%29.jpg
Donald Glover,Q1239933,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Donald_Glover_TIFF_2015.jpg/450px-Donald_Glover_TIFF_2015.jpg
Jennifer Syme,Q3378469,https://upload.wikimedia.org/wikipedia/en/6/6a/Jennifersyme.jpg
Gerald Ford,Q9582,https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Gerald_Ford_presidential_portrait_%28cropped%29.jpg/450px-Gerald_Ford_presidential_portrait_%28cropped%29.jpg
N. T. Rama Rao Jr.,Q3498996,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/N.T.Rama_Rao_Jr._at_the_RRR_Press_Meet_in_Chennai.jpg/450px-N.T.Rama_Rao_Jr._at_the_RRR_Press_Meet_in_Chennai.jpg
Sage Stallone,Q440932,https://upload.wikimedia.org/wikipedia/en/7/78/Sage-stallone-03.jpg
Susan Sarandon,Q133050,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Susan_Sarandon%2C_Festival_de_Sitges_2017_%28cropped%29.jpg/450px-Susan_Sarandon%2C_Festival_de_Sitges_2017_%28cropped%29.jpg
Sarah Snook,Q7422787,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Sarah_Snook_2012.jpg/450px-Sarah_Snook_2012.jpg
Richard Harris,Q106775,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Richard_Harris_1985_%281%29.jpg/450px-Richard_Harris_1985_%281%29.jpg
Emma Mackey,Q60590137,https://upload.wikimedia.org/wikipedia/commons/6/68/Emma_Mackey_MTV_UK%2C_January_2019.jpg
Jack Quaid,Q1139078,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Jack_Quaid_by_Gage_Skidmore.jpg/450px-Jack_Quaid_by_Gage_Skidmore.jpg
The Undertaker,Q44304,https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/The_Undertaker_US_Marine_Visit_2019_%28cropped%292.jpg/450px-The_Undertaker_US_Marine_Visit_2019_%28cropped%292.jpg
Tony Curtis,Q162389,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Tony_Curtis_1958.jpg/450px-Tony_Curtis_1958.jpg
Juliette Lewis,Q230523,https://upload.wikimedia.org/wikipedia/commons/thumb/9/95/Juliette_Lewis_by_David_Shankbone_%28cropped%29.jpg/450px-Juliette_Lewis_by_David_Shankbone_%28cropped%29.jpg
Brendan Gleeson,Q206659,https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/Brendan_Gleeson_at_the_Moet_BIFA_2014.jpg/450px-Brendan_Gleeson_at_the_Moet_BIFA_2014.jpg
Joe Manganiello,Q470005,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/Joe_Manganiello_July_2015.jpg/450px-Joe_Manganiello_July_2015.jpg
Nicole Scherzinger,Q167696,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Nicole_Scherzinger_2012.jpg/450px-Nicole_Scherzinger_2012.jpg
Elsa Pataky,Q230123,https://upload.wikimedia.org/wikipedia/commons/c/cb/Elsa_Pataky_Cannes.jpg
Jean-Claude Van Damme,Q308840,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Jean-Claude_Van_Damme_2012.jpg/450px-Jean-Claude_Van_Damme_2012.jpg
Joe Pesci,Q20178,https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/JoePesci-2009.jpg/450px-JoePesci-2009.jpg
Oscar Isaac,Q336788,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Oscar_Isaac_by_Gage_Skidmore.jpg/450px-Oscar_Isaac_by_Gage_Skidmore.jpg
James Norton (actor),Q15990205,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/James_Norton_at_Cambridge.jpg/450px-James_Norton_at_Cambridge.jpg
Jon Rahm,Q24800169,https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Jon_Rahm_%28cropped%29.png/450px-Jon_Rahm_%28cropped%29.png
Stanley Kubrick,Q2001,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Kubrick_on_the_set_of_Barry_Lyndon_%281975_publicity_photo%29_crop.jpg/450px-Kubrick_on_the_set_of_Barry_Lyndon_%281975_publicity_photo%29_crop.jpg
Dharmendra,Q379157,https://upload.wikimedia.org/wikipedia/commons/4/4a/Dharmendra_2012.jpg
Mother Teresa,Q30547,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Mother_Teresa_1.jpg/450px-Mother_Teresa_1.jpg
Helen McCrory,Q231310,https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Helen_McCrory_2017_%28Extract%29.jpg/450px-Helen_McCrory_2017_%28Extract%29.jpg
Seth Rogen,Q220308,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Seth_Rogen_at_Collision_2019_-_SM0_1823_%2847106936404%29_%28cropped%29.jpg/450px-Seth_Rogen_at_Collision_2019_-_SM0_1823_%2847106936404%29_%28cropped%29.jpg
Camila Morrone,Q27449526,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Camila_Morrone_in_2019.jpg/450px-Camila_Morrone_in_2019.jpg
Wout Weghorst,Q2210473,https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Wout_Weghorst_2019.jpg/450px-Wout_Weghorst_2019.jpg
Justin Long,Q298672,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Justin_Long_at_Fantastic_Fest_%2815096820818%29_%28cropped%29.jpg/450px-Justin_Long_at_Fantastic_Fest_%2815096820818%29_%28cropped%29.jpg
Antoine Griezmann,Q455462,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Antoine_Griezmann_2018.jpg/450px-Antoine_Griezmann_2018.jpg
Steve McQueen,Q159347,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Steve-McQueen-1968_%28cropped%29.jpg/450px-Steve-McQueen-1968_%28cropped%29.jpg
Sofyan Amrabat,Q18428483,https://upload.wikimedia.org/wikipedia/commons/c/c4/SofyanAmrabat-MA_%28cropped%29.jpg
Quavo,Q30072039,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Quavo_%2851914439436%29_%28cropped%29.jpg/450px-Quavo_%2851914439436%29_%28cropped%29.jpg
Cody Rhodes,Q299222,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Cody_Rhodes_BC_promo_2018.png/450px-Cody_Rhodes_BC_promo_2018.png
David de Gea,Q150268,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/David_de_Gea_2017_%28cropped%29.jpg/450px-David_de_Gea_2017_%28cropped%29.jpg
Juno Temple,Q234434,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Juno_Temple_at_Sundance_2011.jpg/450px-Juno_Temple_at_Sundance_2011.jpg
Bill Murray,Q29250,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Bill_Murray-8882.jpg/450px-Bill_Murray-8882.jpg
Ron Howard,Q103646,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Ron_Howard_Cannes_2018.jpg/450px-Ron_Howard_Cannes_2018.jpg
Carmelo Anthony,Q129041,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Carmelo_Anthony_-_51958670372_%28cropped%29.jpg/450px-Carmelo_Anthony_-_51958670372_%28cropped%29.jpg
Shailene Woodley,Q231058,https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Shailene_Woodley_2018_%28cropped%29.jpg/450px-Shailene_Woodley_2018_%28cropped%29.jpg
Taron Egerton,Q16239385,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Taron_Egerton_by_Gage_Skidmore_2.jpg/450px-Taron_Egerton_by_Gage_Skidmore_2.jpg
Willem Dafoe,Q188772,https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Willem_Dafoe_Cannes_2019.jpg/450px-Willem_Dafoe_Cannes_2019.jpg
Neve Campbell,Q193482,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Neve_Campbell_04_%2821268333696%29.jpg/450px-Neve_Campbell_04_%2821268333696%29.jpg
Hilary Swank,Q93187,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Hilary_Swank_at_28th_Tokyo_International_Film_Festival.jpg/450px-Hilary_Swank_at_28th_Tokyo_International_Film_Festival.jpg
Jessica Biel,Q163249,https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Jessica_Biel_2013.jpg/450px-Jessica_Biel_2013.jpg
Jacqueline Kennedy Onassis,Q165421,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Mrs_Kennedy_in_the_Diplomatic_Reception_Room_cropped.jpg/450px-Mrs_Kennedy_in_the_Diplomatic_Reception_Room_cropped.jpg
Taylor Lautner,Q23359,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Taylor_Lautner_Comic-Con_2012.jpg/450px-Taylor_Lautner_Comic-Con_2012.jpg
Nick Offerman,Q1985488,https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Nick_Offerman_2018_%28cropped%29.jpg/450px-Nick_Offerman_2018_%28cropped%29.jpg
Matt Gaetz,Q16221742,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Matt_Gaetz_117th_Congress_portrait_%28crop%29.jpg/450px-Matt_Gaetz_117th_Congress_portrait_%28crop%29.jpg
Marvin Gaye,Q189758,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Marvin_Gaye_%281973_publicity_photo%29.jpg/450px-Marvin_Gaye_%281973_publicity_photo%29.jpg
Amanda Bynes,Q212002,https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/Amanda_Bynes_on_the_Red_Carpet_%28cropped2%29.jpg/450px-Amanda_Bynes_on_the_Red_Carpet_%28cropped2%29.jpg
Matthew Rhys,Q342784,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Matthew_Rhys.jpg/450px-Matthew_Rhys.jpg
Richard Madden,Q510848,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Richard_Madden_%2848462874707%29_%28cropped%29.jpg/450px-Richard_Madden_%2848462874707%29_%28cropped%29.jpg
Hakeem Jeffries,Q5640425,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Rep-Hakeem-Jeffries-Official-Portrait.jpg/450px-Rep-Hakeem-Jeffries-Official-Portrait.jpg
Mahesh Babu,Q2087610,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Mahesh_Babu_in_Spyder_%28cropped%29.jpg/450px-Mahesh_Babu_in_Spyder_%28cropped%29.jpg
Heidi Klum,Q60036,https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/Heidi_Klum_by_Glenn_Francis.jpg/450px-Heidi_Klum_by_Glenn_Francis.jpg
Judi Dench,Q28054,https://upload.wikimedia.org/wikipedia/commons/8/8b/Judi_Dench_at_the_BAFTAs_2007_%28cropped%29.jpg
Brandi Carlile,Q164060,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Brandi_Carlile_2023_%28cropped%29.jpg/450px-Brandi_Carlile_2023_%28cropped%29.jpg
Justin Theroux,Q316596,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Maniac_UK_premiere_%28Theroux%29.jpg/450px-Maniac_UK_premiere_%28Theroux%29.jpg
Peyton Manning,Q7539,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Peyton_Manning_%2851665689271%29.jpg/450px-Peyton_Manning_%2851665689271%29.jpg
Mikel Arteta,Q185572,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Mikel_Arteta_2021_%28cropped%29.png/450px-Mikel_Arteta_2021_%28cropped%29.png
Talulah Riley,Q269309,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/TalulahRileyAug09.jpg/450px-TalulahRileyAug09.jpg
Janet Jackson,Q131324,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/JanetJacksonUnbreakableTourSanFran2015_%28cropped%29.jpg/450px-JanetJacksonUnbreakableTourSanFran2015_%28cropped%29.jpg
Stevie Wonder,Q714,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Stevie_Wonder_1994.jpg/450px-Stevie_Wonder_1994.jpg
Andy Reid,Q2622812,https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Andy_Reid_%28Kansas_City_Chiefs_at_Washington_Football_Team%2C_October_17%2C_2021%29_%28cropped%29.jpg/450px-Andy_Reid_%28Kansas_City_Chiefs_at_Washington_Football_Team%2C_October_17%2C_2021%29_%28cropped%29.jpg
Tamannaah Bhatia,Q151798,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Tamannaah_at_the_red_carpet_of_Bollywood_Hungama_Style_Icons_Awards_2023.jpg/450px-Tamannaah_at_the_red_carpet_of_Bollywood_Hungama_Style_Icons_Awards_2023.jpg
David Crosby,Q370560,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/CrosbyDavid1983_%28cropped%29.jpg/450px-CrosbyDavid1983_%28cropped%29.jpg
Paul Simon,Q4028,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Paul_Simon_at_the_9-30_Club_%28b%29.jpg/450px-Paul_Simon_at_the_9-30_Club_%28b%29.jpg
Bridget Moynahan,Q232343,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Bridget_Moynahan_at_Watch%21_Magazine_10_year_anniversary.jpg/450px-Bridget_Moynahan_at_Watch%21_Magazine_10_year_anniversary.jpg
Robert Kardashian,Q1816737,https://upload.wikimedia.org/wikipedia/en/7/72/Robert_Kardashian_Sr.jpg
Billy Joel,Q194333,https://upload.wikimedia.org/wikipedia/commons/thumb/1/19/Billy_Joel_Shankbone_NYC_2009.jpg/450px-Billy_Joel_Shankbone_NYC_2009.jpg
Rosamund Pike,Q230004,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/MJK_10907_Rosamund_Pike_%28Berlinale_2018%29_%28cropped%29.jpg/450px-MJK_10907_Rosamund_Pike_%28Berlinale_2018%29_%28cropped%29.jpg
Lauren London,Q2344116,https://upload.wikimedia.org/wikipedia/commons/f/f4/Lauren_London.jpg
Gabriele Amorth,Q720749,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Gabriele_Amorth_2013.jpg/450px-Gabriele_Amorth_2013.jpg
Francis Ford Coppola,Q56094,https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Francis_Ford_Coppola_2011_CC.jpg/450px-Francis_Ford_Coppola_2011_CC.jpg
Droupadi Murmu,Q19901232,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/President_Droupadi_Murmu_official_portrait_higher_version.jpg/450px-President_Droupadi_Murmu_official_portrait_higher_version.jpg
Declan Rice,Q30007142,https://upload.wikimedia.org/wikipedia/commons/d/d3/2022_FIFA_World_Cup_England_6%E2%80%932_Iran_-_%288%29_%28Declan_Rice%29.jpg
John Ritter,Q314812,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/John_Ritter_at_the_1988_Emmy_Awards.jpg/450px-John_Ritter_at_the_1988_Emmy_Awards.jpg
Hayden Christensen,Q192812,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Hayden-cfda2010-0004%281%29_%28cropped%29.jpg/450px-Hayden-cfda2010-0004%281%29_%28cropped%29.jpg
Patrick J. Adams,Q644565,https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Patrick_J_Adams_3486.jpg/450px-Patrick_J_Adams_3486.jpg
Casey DeSantis,Q47492935,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Casey_DeSantis%2C_first_lady_of_Florida_%28cropped%29.jpg/450px-Casey_DeSantis%2C_first_lady_of_Florida_%28cropped%29.jpg
Jon Bon Jovi,Q150916,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Bon_Jovi_at_Madison_Square_Garden_%2833868597862%29.jpg/450px-Bon_Jovi_at_Madison_Square_Garden_%2833868597862%29.jpg
Tom Hiddleston,Q295803,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Tom_Hiddleston_%2836109110291%29_%28cropped%29.jpg/450px-Tom_Hiddleston_%2836109110291%29_%28cropped%29.jpg
John Major,Q9559,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Prime_Minister_John_Major_%28cropped%29.jpg/450px-Prime_Minister_John_Major_%28cropped%29.jpg
Ange Postecoglou,Q2849301,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Ange_Postecoglou_%28cropped%29.jpg/450px-Ange_Postecoglou_%28cropped%29.jpg
Jon Hamm,Q313107,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Jon_Hamm_at_PaleyFest_2014.jpg/450px-Jon_Hamm_at_PaleyFest_2014.jpg
Sadio Mané,Q209942,https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Sadio_Mane_N%2A10_du_Senegal_%28cropped%29.jpg/450px-Sadio_Mane_N%2A10_du_Senegal_%28cropped%29.jpg
Tunisha Sharma,Q28967460,https://upload.wikimedia.org/wikipedia/commons/a/ae/Tunisha_Sharma_at_the_launch_of_the_show_%27Internet_Wala_Love%27_%28cropped%29.jpg
Olivia Colman,Q7088045,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Olivia_Colman_at_Moet_BIFA_2014_%28cropped%29.jpg/450px-Olivia_Colman_at_Moet_BIFA_2014_%28cropped%29.jpg
Patrick Stewart,Q16296,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Patrick_Stewart_by_Gage_Skidmore_2.jpg/450px-Patrick_Stewart_by_Gage_Skidmore_2.jpg
Ratan Tata,Q333460,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Ratan_Tata_photo.jpg/450px-Ratan_Tata_photo.jpg
Jean-Michel Basquiat,Q155407,https://upload.wikimedia.org/wikipedia/en/5/51/Jean-Michel_Basquiat_1982_by_Andy_Warhol.png
Christina Aguilera,Q41594,https://upload.wikimedia.org/wikipedia/commons/1/15/Christina_Aguilera_at_the_VinFuture_Prize_2022%2C_in_Vietnam.png
Vinícius Júnior,Q28973866,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Vinicius_Jr_2021.jpg/450px-Vinicius_Jr_2021.jpg
Lenny Kravitz,Q180224,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Lenny_Kravitz_by_Gage_Skidmore.jpg/450px-Lenny_Kravitz_by_Gage_Skidmore.jpg
Jennette McCurdy,Q4473,https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/Jennette_McCurdy_Bio_%28cropped%29.jpg/450px-Jennette_McCurdy_Bio_%28cropped%29.jpg
Martin Bashir,Q951095,https://upload.wikimedia.org/wikipedia/commons/7/70/5.5.07MartinBashirByLuigiNovi.jpg
Matthew Macfadyen,Q314954,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Matthew_Macfadyen_2019.jpg/450px-Matthew_Macfadyen_2019.jpg
Bobby Cannavale,Q428819,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Bobby_Cannavale_2009.jpg/450px-Bobby_Cannavale_2009.jpg
Adrien Brody,Q104514,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Adrien_Brody-61584.jpg/450px-Adrien_Brody-61584.jpg
Aamir Khan,Q9557,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Aamir_Khan_From_The_NDTV_Greenathon_at_Yash_Raj_Studios_%2811%29.jpg/450px-Aamir_Khan_From_The_NDTV_Greenathon_at_Yash_Raj_Studios_%2811%29.jpg
Ranveer Singh,Q902879,https://upload.wikimedia.org/wikipedia/commons/3/32/Ranveer_Singh_in_2023_%281%29_%28cropped%29.jpg
Jack Grealish,Q16056053,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Yokohama_F._Marinos_-_Manchester_City_%283-5%29_-_53075077411_%28Grealish%29.jpg/450px-Yokohama_F._Marinos_-_Manchester_City_%283-5%29_-_53075077411_%28Grealish%29.jpg
Kaitlin Olson,Q290094,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Kaitlin_Olson_by_Gage_Skidmore_3.jpg/450px-Kaitlin_Olson_by_Gage_Skidmore_3.jpg
Maya Hawke,Q46994907,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Maya_Hawke_2019_by_Glenn_Francis.jpg/450px-Maya_Hawke_2019_by_Glenn_Francis.jpg
Nicole Richie,Q232495,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Nicole_Richie_2012.jpg/450px-Nicole_Richie_2012.jpg
Kamal Haasan,Q381477,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Kamal_haasan.jpg/450px-Kamal_haasan.jpg
Jim Morrison,Q44301,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Jim_Morrison_1969.JPG/450px-Jim_Morrison_1969.JPG
Mads Mikkelsen,Q294647,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/Mads_Mikkelsen_Cannes_2013_2.jpg/450px-Mads_Mikkelsen_Cannes_2013_2.jpg
Katharine Hepburn,Q56016,https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/Katharine_Hepburn_publicity_photograph.jpg/450px-Katharine_Hepburn_publicity_photograph.jpg
Alan Ritchson,Q926963,https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Lazer_Team_premiere_-_Alan_Ritchson_%2827161983270%29_%28cropped%29.jpg/450px-Lazer_Team_premiere_-_Alan_Ritchson_%2827161983270%29_%28cropped%29.jpg
Rita Moreno,Q230151,https://upload.wikimedia.org/wikipedia/commons/3/3e/Rita_Moreno_2014.jpg
Jeremy Clarkson,Q216160,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Jeremy_Clarkson%2C_Top_Gear_Live_2012_%28cropped%29.jpg/450px-Jeremy_Clarkson%2C_Top_Gear_Live_2012_%28cropped%29.jpg
Viggo Mortensen,Q171363,https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Viggo_Mortensen_B_%282020%29.jpg/450px-Viggo_Mortensen_B_%282020%29.jpg
Austin Reaves,Q100909225,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Austin_Reaves_%2851959765431%29_%28cropped%29.jpg/450px-Austin_Reaves_%2851959765431%29_%28cropped%29.jpg
Freddie Highmore,Q296887,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Freddie_Highmore_2013_%28Straighten_Crop%29.jpg/450px-Freddie_Highmore_2013_%28Straighten_Crop%29.jpg
Dwight Howard,Q25278,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/Dwight_Howard_pre-game_%28cropped%29.jpg/450px-Dwight_Howard_pre-game_%28cropped%29.jpg
Katee Sackhoff,Q230335,https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/Katee_Sackhoff_%2852260655302%29_%28cropped%29.jpg/450px-Katee_Sackhoff_%2852260655302%29_%28cropped%29.jpg
Andy Warhol,Q5603,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Andy_Warhol_at_the_Jewish_Museum_%28by_Bernard_Gotfryd%29_%E2%80%93_LOC.jpg/450px-Andy_Warhol_at_the_Jewish_Museum_%28by_Bernard_Gotfryd%29_%E2%80%93_LOC.jpg
François-Henri Pinault,Q1371822,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Portrait_de_Fran%C3%A7ois-Henri_Pinault_pris_aux_journ%C3%A9e_de_la_terre_en_2011_%C3%A0_l%27unesco_paris.jpg/450px-Portrait_de_Fran%C3%A7ois-Henri_Pinault_pris_aux_journ%C3%A9e_de_la_terre_en_2011_%C3%A0_l%27unesco_paris.jpg
Liev Schreiber,Q298368,https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/MJK_08465_Liev_Schreiber_%28Berlinale_2018%29.jpg/450px-MJK_08465_Liev_Schreiber_%28Berlinale_2018%29.jpg
Mel Brooks,Q104266,https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/MelBrooksApr10.jpg/450px-MelBrooksApr10.jpg
João Félix,Q27049064,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/Jo%C3%A3o_Felix_2019_%28cropped%29.jpg/450px-Jo%C3%A3o_Felix_2019_%28cropped%29.jpg
Penélope Cruz,Q39666,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Premios_Goya_2018_-_Pen%C3%A9lope_Cruz.jpg/450px-Premios_Goya_2018_-_Pen%C3%A9lope_Cruz.jpg
Fernando Alonso,Q10514,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Alonso_2016.jpg/450px-Alonso_2016.jpg
Lupita Nyong'o,Q3840847,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/SXSW_2019_4_%2847282558132%29_%28cropped%29.jpg/450px-SXSW_2019_4_%2847282558132%29_%28cropped%29.jpg
Tracy Chapman,Q187814,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Tracy_Chapman_3.jpg/450px-Tracy_Chapman_3.jpg
Jon Voight,Q167520,https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Jon_Voight_2012.jpg/450px-Jon_Voight_2012.jpg
Sophia Loren,Q43252,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Gala_de_%C3%8Enchidere_TIFF_2016_%2827490660976%29_%28cropped%29.jpg/450px-Gala_de_%C3%8Enchidere_TIFF_2016_%2827490660976%29_%28cropped%29.jpg
